bcaa,5,360,100,0,0

Oatmeal,65,340,12,6,60
sunfl_oil,10,898,0,100,0
varenje,20,265,0,0,76
eggC2,87,155 ,13,11,1
cheese_kolyb,25,334,26,25,0
rzh_bread,46,200,6,1,42
raisin_yellow,20,299,3.1,0.5,79


carrot,200,41,0.1,0.2,10
potato,300,77,3,0.1,17
Merluccius,100,73,16,1,0

rzh_bread,150,200,6,1,42


banana,200,89,1.1,0.3,23
waffles_bread,70,367,11.1,3.5,72.6

wow_protein_bar,40,369,21,17,16
Oatmeal_blackberry,45,360,10,5,66
Oatmeal_strowberry,35,370,9,4.5,69

prot_prp,30,430,80,9,7
