bcaa,5,360,100,0,0

Oatmeal,65,340,12,6,60
sunfl_oil,10,898,0,100,0
varenje,20,265,0,0,76
eggC2,87,155 ,13,11,1
tomato_,120,20,1.1,0.2,3.7
naliv_bread,30,220,5.5,1,46

naliv_bread,180,220,5.5,1,46


carrot,200,41,0.1,0.2,10
potato,300,77,3,0.1,17
Merluccius,100,73,16,1,0
frenc_crecker,50,443,8,14.5,70

frenc_crecker,85,443,8,14.5,70
bcaa,5,360,100,0,0

Oatmeal,65,340,12,6,60
sunfl_oil,10,898,0,100,0
cheese9pc,100,157,16,9,3
